"Species_each_file","Species","Group_J","Group","Insecticide","Herbicide","Treatment","Tank","Year","Week","Abundance"
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,16,2
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,18,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,-1,67
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,1,538
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,2,35
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,4,4
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,6,3
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,8,7
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,10,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,12,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,14,3
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,16,37
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,18,6
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,-1,28
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,1,150
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,2,5
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,4,35
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,6,66
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,8,9
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,10,23
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,12,13
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,14,10
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,16,11
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,18,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,-1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,2,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,4,18
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,6,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,8,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,10,10
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,12,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,14,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,16,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,18,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2018,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,-1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,1,6
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,2,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,4,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,6,27
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,8,91
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,10,45
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,12,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,14,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,16,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,18,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2018,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,-1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,2,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,4,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,6,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,8,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,10,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,12,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,14,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,16,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,18,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2018,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,-1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,2,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,4,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,6,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,8,9
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,10,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,12,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,14,13
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,16,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,18,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2018,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,-1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,2,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,4,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,6,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,8,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,10,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,12,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,14,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,16,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,18,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2018,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,-1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,2,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,4,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,6,10
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,8,75
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,10,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,12,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,14,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,16,2
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,18,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2018,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,-1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,2,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,4,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,6,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,8,1
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,10,17
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,12,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,14,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,16,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,18,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2018,20,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,-1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,1,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,2,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,4,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,6,32
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,8,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,10,5
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,12,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,14,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,16,0
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,18,6
"Difflugia_sp.","Difflugia_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2018,20,2
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,-1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,2,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,4,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,6,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,8,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,10,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,12,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,14,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,16,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,18,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,20,21
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,-1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,2,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,4,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,6,10
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,8,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,10,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,12,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,14,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,16,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,18,12
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,20,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,-1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,2,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,4,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,6,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,8,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,10,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,12,4
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,14,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,16,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,18,7
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,20,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,-1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,2,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,4,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,6,3
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,8,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,10,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,12,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,14,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,16,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,18,81
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,20,10
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,-1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,2,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,4,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,6,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,8,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,10,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,12,38
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,14,3
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,16,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,18,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint1",2017,20,2
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,-1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,2,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,4,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,6,7
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,8,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,10,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,12,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,14,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,16,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,18,47
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","1","1","Joint","Joint2",2017,20,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,-1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,2,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,4,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,6,15
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,8,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,10,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,12,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,14,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,16,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,18,33
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent1",2017,20,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,-1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,1,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,2,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,4,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,6,6
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,8,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,10,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,12,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,14,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,16,0
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,18,90
"Halteria_sp.","Halteria_sp.","繊毛虫","Ciliate","0","1","Pent","Pent2",2017,20,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,-1,15
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,1,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,2,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,4,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,6,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,8,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,10,4
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,12,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,14,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,16,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,18,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont1",2017,20,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,-1,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,1,48
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,2,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,4,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,6,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,8,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,10,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,12,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,14,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,16,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,18,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","0","0","Cont","Cont2",2017,20,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,-1,15
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,1,7
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,2,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,4,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,6,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,8,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,10,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,12,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,14,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,16,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,18,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro1",2017,20,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,-1,0
"Paramecium_sp.","Paramecium_sp.","繊毛虫","Ciliate","1","0","Fipro","Fipro2",2017,1,0
